Sample Number,Locality,Coordinates,Collecting Event Notes,Locality2,County,State,Country,Latitude,Longitude,Date,Tree Number,TreeSpecies,TreeSpecies2,TreeSpecies3,Tree Block,Experiment,Approx. Location,Date Collected,Day,Month,Year,Month2,Month3,Feb,May,Jun,Jul,Aug,Sep,Oct,Nov,Sample Replicate,Grid Cell,Direction,GridCells,Dry Litter Mass (g),Notes,Date Sorted,Sorter,Acari,Parasitiformes,Amblypygy,Amphipoda,Araneae,Blattodea,Chilopoda,Coleoptera,Collembola,Dermaptera,Diplopoda,Diptera,Formicidae,Gastropoda,Hemiptera,Hirudinea,Hymenoptera,Isopoda,Isoptera,Lepidoptera,Mantodea,Onychophora,Opiliones,Orthoptera,Phasmida,Pseudoscorpiones,Ricinulei,Thysanoptera,Worms,Larvae,WormsLarvaeLeeches,Egg,Unknown,Notes
FOLT-134,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-134.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,8-Jun-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,31 m west of southern-most tower; hollowed tree,8-Jun-14,8,June,2014,6,4,0,0,1,0,0,0,0,0,2,7,1,13,24.2,Litter sample,NA,SK,165,0,0,0,0,0,1,10,22,0,8,3,14,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
FOLT-135,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-135.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,8-Jun-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,32 m west of southern-most tower; hollowed tree,8-Jun-14,8,June,2014,6,4,0,0,1,0,0,0,0,0,3,8,3,8,17.7,Litter sample,NA,BF,215,0,0,0,0,0,1,5,42,0,5,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,
FOLT-135,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-135.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,8-Jun-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,32 m west of southern-most tower; hollowed tree,8-Jun-14,8,June,2014,6,4,0,0,1,0,0,0,0,0,3,8,3,7,17.7,Litter sample,NA,BF,215,0,0,0,0,0,1,5,42,0,5,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,
FOLT-135,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-135.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,8-Jun-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,32 m west of southern-most tower; hollowed tree,8-Jun-14,8,June,2014,6,4,0,0,1,0,0,0,0,0,3,8,3,3,17.7,Litter sample,NA,BF,215,0,0,0,0,0,1,5,42,0,5,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,
FOLT-136,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-136.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,8-Jun-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,33 m west of southern-most tower; hollowed tree,8-Jun-14,8,June,2014,6,4,0,0,1,0,0,0,0,0,4,9,1,9,46.7,Litter sample,NA,BF,155,0,0,0,4,1,0,0,40,0,4,0,25,0,3,0,0,2,0,0,0,0,0,0,0,11,0,0,0,23,23,0,1,
FOLT-136,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-136.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,8-Jun-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,33 m west of southern-most tower; hollowed tree,8-Jun-14,8,June,2014,6,4,0,0,1,0,0,0,0,0,4,9,1,10,46.7,Litter sample,NA,BF,155,0,0,0,4,1,0,0,40,0,4,0,25,0,3,0,0,2,0,0,0,0,0,0,0,11,0,0,0,23,23,0,1,
FOLT-136,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-136.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,8-Jun-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,33 m west of southern-most tower; hollowed tree,8-Jun-14,8,June,2014,6,4,0,0,1,0,0,0,0,0,4,9,1,14,46.7,Litter sample,NA,BF,155,0,0,0,4,1,0,0,40,0,4,0,25,0,3,0,0,2,0,0,0,0,0,0,0,11,0,0,0,23,23,0,1,
FOLT-136,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-136.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,8-Jun-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,33 m west of southern-most tower; hollowed tree,8-Jun-14,8,June,2014,6,4,0,0,1,0,0,0,0,0,4,9,1,15,46.7,Litter sample,NA,BF,155,0,0,0,4,1,0,0,40,0,4,0,25,0,3,0,0,2,0,0,0,0,0,0,0,11,0,0,0,23,23,0,1,
FOLT-137,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-137.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,6-Jun-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,6-Jun-14,6,June,2014,6,4,0,0,1,0,0,0,0,0,1,6,3,,NA,Litter sample; forgot to measure mass before grinding,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-138,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-138.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,6-Jun-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,6-Jun-14,6,June,2014,6,4,0,0,1,0,0,0,0,0,2,9,4,9,NA,Litter sample; forgot to measure mass before grinding,NA,SK,160,0,0,0,11,0,0,2,47,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,6,0,7,0,17,17,0,0,
FOLT-138,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-138.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,6-Jun-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,6-Jun-14,6,June,2014,6,4,0,0,1,0,0,0,0,0,2,9,4,14,NA,Litter sample; forgot to measure mass before grinding,NA,SK,160,0,0,0,11,0,0,2,47,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,6,0,7,0,17,17,0,0,
FOLT-139,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-139.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,6-Jun-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,6-Jun-14,6,June,2014,6,4,0,0,1,0,0,0,0,0,3,12,1,12,NA,Litter sample; forgot to measure mass before grinding,NA,BF,190,0,0,0,12,0,0,0,54,0,9,3,108,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,9,9,0,6,
FOLT-139,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-139.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,6-Jun-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,6-Jun-14,6,June,2014,6,4,0,0,1,0,0,0,0,0,3,12,1,13,NA,Litter sample; forgot to measure mass before grinding,NA,BF,190,0,0,0,12,0,0,0,54,0,9,3,108,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,9,9,0,6,
FOLT-139,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-139.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,6-Jun-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,6-Jun-14,6,June,2014,6,4,0,0,1,0,0,0,0,0,3,12,1,17,NA,Litter sample; forgot to measure mass before grinding,NA,BF,190,0,0,0,12,0,0,0,54,0,9,3,108,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,9,9,0,6,
FOLT-139,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-139.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,6-Jun-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,6-Jun-14,6,June,2014,6,4,0,0,1,0,0,0,0,0,3,12,1,18,NA,Litter sample; forgot to measure mass before grinding,NA,BF,190,0,0,0,12,0,0,0,54,0,9,3,108,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,9,9,0,6,
FOLT-140,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-140.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,6-Jun-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,6-Jun-14,6,June,2014,6,4,0,0,1,0,0,0,0,0,4,17,1,17,NA,Litter sample; forgot to measure mass before grinding,NA,SK,175,0,0,0,2,0,0,7,71,1,0,1,22,0,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,7,9,0,0,
FOLT-140,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-140.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,6-Jun-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,6-Jun-14,6,June,2014,6,4,0,0,1,0,0,0,0,0,4,17,1,18,NA,Litter sample; forgot to measure mass before grinding,NA,SK,175,0,0,0,2,0,0,7,71,1,0,1,22,0,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,7,9,0,0,
FOLT-140,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-140.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,6-Jun-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,6-Jun-14,6,June,2014,6,4,0,0,1,0,0,0,0,0,4,17,1,21,NA,Litter sample; forgot to measure mass before grinding,NA,SK,175,0,0,0,2,0,0,7,71,1,0,1,22,0,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,7,9,0,0,
FOLT-141,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43542, -84.01390",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 4); see Brian Folt dissertation for details. FOLT-141.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 25 m west of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43542,-84.0139,12-Jun-14,8,Dipteryx panamensis,Dipteryx,Dipteryx,4,Control,25 m west of CEN 550,12-Jun-14,12,June,2014,6,4,0,0,1,0,0,0,0,0,1,8,3,8,37.1,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-141,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43542, -84.01390",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 4); see Brian Folt dissertation for details. FOLT-141.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 25 m west of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43542,-84.0139,12-Jun-14,8,Dipteryx panamensis,Dipteryx,Dipteryx,4,Control,25 m west of CEN 550,12-Jun-14,12,June,2014,6,4,0,0,1,0,0,0,0,0,1,8,3,7,37.1,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-141,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43542, -84.01390",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 4); see Brian Folt dissertation for details. FOLT-141.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 25 m west of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43542,-84.0139,12-Jun-14,8,Dipteryx panamensis,Dipteryx,Dipteryx,4,Control,25 m west of CEN 550,12-Jun-14,12,June,2014,6,4,0,0,1,0,0,0,0,0,1,8,3,3,37.1,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-142,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43542, -84.01390",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 4); see Brian Folt dissertation for details. FOLT-142.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 25 m west of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43542,-84.0139,12-Jun-14,8,Dipteryx panamensis,Dipteryx,Dipteryx,4,Control,25 m west of CEN 550,12-Jun-14,12,June,2014,6,4,0,0,1,0,0,0,0,0,2,15,1,15,57.6,Litter sample,NA,BF,190,0,0,0,25,0,0,0,59,0,8,3,68,0,1,0,0,3,0,0,0,0,1,1,0,4,0,2,0,18,18,0,0,
FOLT-142,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43542, -84.01390",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 4); see Brian Folt dissertation for details. FOLT-142.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 25 m west of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43542,-84.0139,12-Jun-14,8,Dipteryx panamensis,Dipteryx,Dipteryx,4,Control,25 m west of CEN 550,12-Jun-14,12,June,2014,6,4,0,0,1,0,0,0,0,0,2,15,1,16,57.6,Litter sample,NA,BF,190,0,0,0,25,0,0,0,59,0,8,3,68,0,1,0,0,3,0,0,0,0,1,1,0,4,0,2,0,18,18,0,0,
FOLT-142,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43542, -84.01390",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 4); see Brian Folt dissertation for details. FOLT-142.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 25 m west of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43542,-84.0139,12-Jun-14,8,Dipteryx panamensis,Dipteryx,Dipteryx,4,Control,25 m west of CEN 550,12-Jun-14,12,June,2014,6,4,0,0,1,0,0,0,0,0,2,15,1,19,57.6,Litter sample,NA,BF,190,0,0,0,25,0,0,0,59,0,8,3,68,0,1,0,0,3,0,0,0,0,1,1,0,4,0,2,0,18,18,0,0,
FOLT-142,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43542, -84.01390",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 4); see Brian Folt dissertation for details. FOLT-142.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 25 m west of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43542,-84.0139,12-Jun-14,8,Dipteryx panamensis,Dipteryx,Dipteryx,4,Control,25 m west of CEN 550,12-Jun-14,12,June,2014,6,4,0,0,1,0,0,0,0,0,2,15,1,20,57.6,Litter sample,NA,BF,190,0,0,0,25,0,0,0,59,0,8,3,68,0,1,0,0,3,0,0,0,0,1,1,0,4,0,2,0,18,18,0,0,
FOLT-143,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43542, -84.01390",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 4); see Brian Folt dissertation for details. FOLT-143.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 25 m west of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43542,-84.0139,12-Jun-14,8,Dipteryx panamensis,Dipteryx,Dipteryx,4,Control,25 m west of CEN 550,12-Jun-14,12,June,2014,6,4,0,0,1,0,0,0,0,0,3,19,4,19,50,Litter sample,NA,SK,102,0,0,0,3,0,0,11,74,0,3,11,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,
FOLT-144,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43542, -84.01390",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 4); see Brian Folt dissertation for details. FOLT-144.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 25 m west of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43542,-84.0139,12-Jun-14,8,Dipteryx panamensis,Dipteryx,Dipteryx,4,Control,25 m west of CEN 550,12-Jun-14,12,June,2014,6,4,0,0,1,0,0,0,0,0,4,20,2,20,68,Litter sample,NA,BF,220,0,0,0,7,3,0,6,110,0,2,6,115,0,7,1,0,0,0,0,0,0,1,0,0,4,0,1,0,30,31,0,1,
FOLT-144,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43542, -84.01390",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 4); see Brian Folt dissertation for details. FOLT-144.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 25 m west of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43542,-84.0139,12-Jun-14,8,Dipteryx panamensis,Dipteryx,Dipteryx,4,Control,25 m west of CEN 550,12-Jun-14,12,June,2014,6,4,0,0,1,0,0,0,0,0,4,20,2,21,68,Litter sample,NA,BF,220,0,0,0,7,3,0,6,110,0,2,6,115,0,7,1,0,0,0,0,0,0,1,0,0,4,0,1,0,30,31,0,1,
